Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_obvm,volume_cmf,volume_fi,volume_em,volume_vpt,volume_nvi,volatility_atr,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kchi,volatility_kcli,volatility_dch,volatility_dcl,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_ema_fast,trend_ema_slow,trend_adx,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,momentum_rsi,momentum_mfi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,others_dr,others_dlr,others_cr
2009-04-02,5.0039,5.39895,4.95373,5.38014,3.5211919999999997,2320501,2558472.9289791305,2320501,719170.8,0.3690070038665234,511729.5281999999,1.3184923906641062e-08,192203.0590550574,515.6147122944839,0.24780558048162063,5.295501452885326,3.819999547114663,4.557750499999995,1.0,0.0,4.832505999999999,5.083957999999998,4.581053999999997,0.0,0.0,5.38014,4.03823,1.0,0.0,0.22847748964596004,0.15874562827447505,0.06973186137148499,4.812394734341197,4.583917244695237,26.246844614090183,1.237919361627707,0.6747224017216135,0.5631969599060936,0.5194025339367685,25.490482321418863,135.22208516017105,-0.2686904999999946,139.57021150856613,81.64792986994364,57.92228163862249,4.284355,4.191865,100.0,8.0,92.0,74.75250594581475,77.30526716517636,9.859141372714257,68.41861744483194,98.56472473389033,96.55379774035202,-1.435275266109665,0.5176522058823485,9.160299148247187,8.76472503049348,-31.414869328329374
2009-04-03,5.38014,5.45538,5.2171,5.4177599999999995,3.545813,745885,2634786.4852755507,745885,608413.7,0.3405550563436443,-356821.9267999997,1.8198972921737737e-08,217780.34700499816,519.2200878937282,0.24712518187579055,5.416113552553073,3.8373404474469157,4.6267269999999945,1.0,0.0,4.921757333333332,5.168819333333332,4.6746953333333305,0.0,0.0,5.4177599999999995,4.13857,1.0,0.0,0.2598444774158022,0.1789653981027405,0.08087907931306168,4.905527852134859,4.645683374719057,27.784180085860744,1.3131896697763263,0.6098944429191472,0.7032952268571792,0.5845034069515604,25.546078077350963,136.53076527104102,-0.17463699999999438,159.72629104937036,96.14172991572158,63.584561133648776,4.257705,4.191865,100.0,4.0,96.0,75.49640678631668,82.00630908811505,11.368783723710427,70.52158591043485,97.24794803142692,95.86473763577213,-2.752051968573091,0.5800064705882306,0.6992383097837562,0.6968049753337091,-30.93529581985781
2009-04-06,5.4303,5.54944,5.31115,5.51808,3.664301,1257018,1436522.0709278083,1257018,535189.5,0.3154617173203192,-146696.84502000042,1.9762502369008226e-08,28491.56239555659,519.2200878937282,0.24649409745609122,5.547465824806755,3.840177175193233,4.693821499999994,0.0,0.0,4.999302666666665,5.241348666666664,4.757256666666664,0.0,0.0,5.51808,4.13857,1.0,0.0,0.28946129715081526,0.20106457791235552,0.08839671923845974,4.999766644114111,4.710305346963295,29.42774077441594,1.336313607796261,0.5796101298901373,0.7567034779061237,0.6546334052019759,25.63404300723215,132.1952629833166,-0.15394149999999396,175.62143434145293,111.20656738851312,64.4148669529398,4.2326250000000005,4.191865,100.0,12.0,88.0,77.53323306658186,82.49415992778007,12.89694962732394,71.73844282415095,97.67388385737709,97.82885220756486,-2.326116142622918,0.696786205882348,1.851687782404543,1.8347527803234787,-29.65643313060027
2009-04-07,5.51808,5.61841,5.33624,5.5557099999999995,3.689289,1788363,1919751.2690856361,1788363,629077.3,0.3207224604427486,143809.84010000003,1.9038284378179762e-08,35471.61307165814,519.2200878937282,0.24904237620922753,5.671280825777924,3.8411461742220667,4.756213499999995,0.0,0.0,5.068695999999998,5.318265999999998,4.819125999999997,0.0,0.0,5.5557099999999995,4.13857,1.0,0.0,0.3123684773174924,0.22332535779338292,0.08904311952410948,5.085296391173478,4.772927913855986,31.10759217228068,1.3026106684342924,0.6104410096544534,0.692169658779839,0.7247835999830122,25.675639857049433,120.44097981710763,-0.009413499999994634,191.480398038231,126.38016658812131,65.10023145010967,4.2263525,4.191865,100.0,8.0,92.0,78.31343944518227,83.32949027760267,14.315623809349495,74.28743631671615,95.26109334965872,96.72764174615433,-4.738906650341277,0.7959157352941126,0.6819400951055377,0.679625400899031,-29.176732143790463
2009-04-08,5.42402,5.6435,5.42402,5.6435,3.747586,1018002,2011593.3368182243,1018002,616452.9,0.4061536282138557,-29977.38672000002,1.862977965295456e-08,28281.78835040485,527.4246794789965,0.2469307779085685,5.791504222076927,3.857621777923063,4.824562999999995,0.0,0.0,5.137044999999999,5.381599999999997,4.892489999999997,0.0,0.0,5.6435,4.13857,1.0,0.0,0.3337591344016113,0.24541211311502859,0.08834702128658273,5.171173869454482,4.837414735052871,32.72406115608098,1.2994815040499774,0.6368359944335109,0.6626455096164665,0.7936672436800988,25.76323985399801,113.72381823931639,-0.008772999999995257,206.3166951271142,141.63119679743397,64.68549832968023,4.2059725,4.191865,100.0,4.0,96.0,80.16742661339416,83.6518005738702,15.741408481339155,82.22824676388355,100.0,97.64499240234535,-0.0,0.8901030294117591,1.5801760711052326,1.5678212708030381,-28.057599812351874
2009-04-09,5.64976,5.73756,5.56825,5.66231,3.760077,945371,1123030.8140688639,945371,595143.7,0.37353658616293917,-89862.94720000021,1.9642549937741505e-08,19237.181482343858,529.1826059822303,0.24138643662938503,5.900336199326666,3.8773368006733238,4.888836499999995,0.0,0.0,5.211664999999998,5.458727999999997,4.964601999999997,0.0,0.0,5.66231,4.13857,1.0,0.0,0.3482151861409708,0.2659727277202171,0.08224245842075373,5.246733274153793,4.898518088012822,34.43545186262689,1.3534653689708698,0.6287772351828141,0.7246881337880556,0.8572165511059943,25.781236725575774,110.71880278744896,0.03354350000000572,217.3415869903556,156.5576076389792,60.783979351376416,4.168347499999999,4.191865,100.0,4.0,96.0,80.57791747490045,83.10745306293407,17.041503057148024,78.73259404705762,93.8772853388444,96.37945956283447,-6.122714661155586,0.9434586764705841,0.3333038008328071,0.33274957487721135,-27.81781305811609
2009-04-14,5.56825,5.762630000000001,5.5368900000000005,5.6936599999999995,3.780896,1834569,818571.6429870708,1834569,816944.1,0.42387995565369674,40959.00071999926,1.737413530893994e-08,13308.249843280064,529.1826059822303,0.2402688340130004,5.980876644994561,3.9466623550054294,4.963769499999995,0.0,0.0,5.289627999999999,5.549858999999997,5.029396999999997,0.0,0.0,5.6936599999999995,4.13857,1.0,0.0,0.3580737430747165,0.284392930791117,0.07368081228359952,5.315491231976286,4.957417488901569,35.774478114945204,1.2893285077790433,0.6781278387380503,0.611200669040993,0.9134046301842185,25.780131465298556,99.99064001782095,-0.022579499999995534,232.23435331545397,172.1004270977504,60.13392621770356,4.168347499999999,4.191865,100.0,24.0,76.0,81.32139116892272,83.31045507591594,18.259610390923427,78.55941356470252,94.18038527418925,96.01922353767797,-5.819614725810758,0.9626379705882311,0.5536609616923149,0.5521338933178299,-27.418168467723124
2009-04-15,5.6936599999999995,5.80026,5.58079,5.73128,3.8058769999999997,1530692,1282033.7612552005,1530692,1094764.9,0.4574994494492902,40369.58937000012,1.5118522692049063e-08,20271.108971337722,532.6791002648274,0.23878320301207176,6.037618773634347,4.049191226365642,5.043404999999995,0.0,0.0,5.395182333333332,5.656040333333331,5.13432433333333,0.0,0.0,5.73128,4.20127,1.0,0.0,0.36471809687661416,0.30045796400821645,0.06426013286839771,5.379458734749165,5.014740637872551,37.11172850174035,1.2450440924202415,0.700907134380594,0.5441369580396475,0.9613907457746352,25.707220078761264,95.90051698628379,-0.18999499999999436,252.6581108359809,188.26391434997132,64.39419648600958,4.168347499999999,4.191865,100.0,20.0,80.0,82.2615775541418,84.13525774179087,19.42028429122758,75.55133190327051,94.35866400601918,94.13877820635103,-5.641335993980815,0.9666404411764651,0.6607349227035098,0.6585616373639969,-26.93859495925155
2009-04-16,5.80026,5.89432,5.7438199999999995,5.89432,3.9141449999999995,1839537,2408027.9323369935,1839537,1180450.5,0.49580580088648524,996.8788800000003,1.481439183422224e-08,62443.85674763856,532.6791002648274,0.23337297422549516,6.108576583297498,4.147538416702493,5.128057499999995,0.0,0.0,5.491748666666664,5.731914666666664,5.251582666666662,0.0,0.0,5.89432,4.28906,1.0,0.0,0.378773495474797,0.3161210703015326,0.06265242517326441,5.45866816017237,5.079894664697573,38.58179872985796,1.2881017310884515,0.687737135404316,0.6003645956841355,1.006287249611649,25.52167510517104,105.148935138051,-0.5505574999999956,268.2460212442977,204.7994558278692,63.44656541642851,4.168347499999999,4.191865,100.0,16.0,84.0,85.82859755437649,84.96060915368193,20.763124586777177,77.18837952210241,100.0,96.1796830934029,-0.0,0.985747235294113,2.8447397440013233,2.8050283873432225,-24.86018813253158
2009-04-17,5.89432,5.925680000000001,5.71875,5.775180000000001,3.835029,1748597,1044627.9979703357,-1748597,1153134.1,0.459761909446951,9566.029500000155,1.461794124757936e-08,16986.20971463687,521.9122284279487,0.23148419035224554,6.139453849815257,4.265273150184734,5.202363499999995,0.0,0.0,5.581626999999998,5.821165999999997,5.342087999999996,0.0,0.0,5.89432,4.45209,0.0,0.0,0.375965007248678,0.32808985769096166,0.04787514955771632,5.507362289376621,5.131397282127943,40.021213806501216,1.2500043651602013,0.673360882344382,0.5766434828158193,1.0393620859300314,25.349519580112755,91.90235972255132,-0.20473349999999524,281.7513819816728,220.5973636582144,61.154018323458416,4.1824575,4.191865,96.0,12.0,84.0,73.38590081629798,75.8107044611174,21.630463624552874,71.13520012948364,88.83680220742038,94.39848873781328,-11.163197792579624,0.9954867647058769,-2.021267932518067,-2.0419750589278474,-26.378965054363125
2009-04-20,5.775180000000001,5.80026,5.3487800000000005,5.44911,3.6185,1435537,-1592422.4917523558,-1435537,777530.3,0.39690161761340226,179864.83999999976,8.94365453016588e-09,-116395.07897807026,492.44476242281957,0.24719817675565653,6.1251319439888565,4.379297056011135,5.252214499999996,0.0,0.0,5.610471333333331,5.850636333333331,5.37030633333333,0.0,0.0,5.89432,4.53988,0.0,0.0,0.34346884117718446,0.3311656543882063,0.012303186788978182,5.498400398703295,5.15493155752611,38.65770275819374,1.1206625686661114,0.7322364328416436,0.3884261358244677,1.0468699915544135,25.36982390186325,47.58714408574619,-0.32355449999999575,280.88748279282186,234.05971829637565,46.82776449644621,4.210674999999999,4.191865,92.0,8.0,84.0,50.33988434149891,71.61612714351682,21.487855146773413,61.06564899605708,64.650862644454,84.49588828395821,-35.34913735554601,0.9388668235294064,-5.6460577852119,-5.811713216577541,-30.535651229464822
2009-04-21,5.511819999999999,5.56198,5.0666,5.4177599999999995,3.597682,1895652,-5623.980901186005,-1895652,513376.6,0.3757306636180516,-52560.39810000017,6.727082391979688e-09,-91957.37637447655,492.44476242281957,0.2649254498445382,6.104079227981389,4.488137772018602,5.2961084999999954,0.0,0.0,5.6090079999999976,5.874882999999999,5.343132999999996,0.0,0.0,5.89432,4.5775,0.0,0.0,0.3115938524752959,0.32725129400562425,-0.01565744153032833,5.485994183518172,5.174400331042876,35.978364725642656,1.0968755528644296,0.7828161637001986,0.31405938916423104,1.03371844237287,25.439418977315366,13.930987142965996,0.08403150000000448,278.8113345337433,245.52526276218566,33.28607177155766,4.210674999999999,4.191865,88.0,4.0,84.0,48.64516597409522,68.8903864670653,21.273671965874982,61.76291371042191,60.487603755824644,71.32508953589975,-39.51239624417535,0.8318442941176398,-0.5753233096781107,-0.5769846694224201,-30.93529581985781
2009-04-22,5.329969999999999,5.80026,5.329969999999999,5.80026,3.851682,1380349,2172238.508821505,1380349,525709.7,0.38729406414787904,-19379.26619999998,9.328537653042062e-09,86548.076955671,527.2119211058783,0.27959434628421403,6.143212023643086,4.554350976356906,5.348781499999996,0.0,0.0,5.627401999999998,5.916476999999999,5.338326999999997,0.0,0.0,5.89432,4.5775,0.0,0.0,0.3135824641476397,0.32451752803402734,-0.010935063886387653,5.534342770669222,5.220760306521583,34.40487477042887,1.1604956501408936,0.7932149581010743,0.3672806920398193,1.0212429961569922,25.631356105938636,57.48422712670006,0.0689785000000036,282.85593405144834,255.67810009698758,27.177833954460766,4.210674999999999,4.191865,84.0,4.0,80.0,65.15822145596094,69.6867854435194,21.771790702849596,67.78979100290968,88.94958501471383,71.36268380499757,-11.050414985286166,0.758810970588228,7.060113404801993,6.822029824056575,-26.059249382048755
2009-04-23,5.79399,5.8755,5.5996,5.762630000000001,3.826696,1860052,1718515.7572308925,-1860052,160868.2,0.38263420565027556,-12277.37200000004,1.0346483146782487e-08,85386.85663558809,527.2119211058783,0.2793304644067702,6.169385171901996,4.622861828097997,5.396123499999996,0.0,0.0,5.651647666666665,5.940095666666666,5.363199666666664,0.0,0.0,5.89432,4.5775,0.0,0.0,0.3085650805388367,0.32132703853498923,-0.01276195799615254,5.569463882873957,5.26089880233512,33.20305149535108,1.1869318112965184,0.7796415457883449,0.4072902655081735,1.0058653231939163,25.801034117830692,68.53844900267408,0.12195650000000402,280.91057711876726,263.96630920717126,16.944267911596,4.218515,4.191865,80.0,4.0,76.0,62.86367649375814,67.69320094287536,22.106891703569843,66.79190452656033,83.2244457019394,77.55387815749272,-16.775554298060605,0.6933571176470519,-0.6487640209231871,-0.6508776412624151,-26.53895036885856
2009-04-24,5.80653,5.94449,5.64976,5.66858,3.764241,1333243,-824807.6358407261,-1333243,-74256.3,0.32274846318567796,6202.918079999969,7.463064512556307e-09,-33826.771213707514,518.6074677260833,0.28043043123485806,6.182066440970643,4.684800559029349,5.433433499999996,0.0,0.0,5.670041333333332,5.966014333333333,5.374068333333331,0.0,0.0,5.89432,4.5775,0.0,0.0,0.29361510670818447,0.3157846521696283,-0.02216954546144384,5.584712516277964,5.29109740956978,32.32249151943554,1.1730139805441857,0.8587314485038566,0.3142825320403291,0.9832134583016998,25.947011588163925,63.595726303773155,0.12227650000000345,276.7093639483152,270.5627288691668,6.146635079148382,4.218515,4.191865,76.0,4.0,72.0,57.068141062891996,59.82568441406946,22.143556657260863,60.188920541548825,68.57123329802143,80.24842133822499,-31.428766701978574,0.6356849999999925,-1.6320673026031574,-1.6455322264240513,-27.737884140037494
2009-04-27,5.6435,5.6435,5.411490000000001,5.6435,3.747586,1315548,152573.60692838137,-1315548,-300348.2,0.3407255546285269,64866.761520000095,4.1781443888668025e-10,-27579.918471738216,516.3129468248047,0.27876325757522535,6.185164713766367,4.7519332862336245,5.468548999999996,0.0,0.0,5.661053666666666,5.9632966666666665,5.358810666666664,0.0,0.0,5.89432,4.5775,0.0,0.0,0.2765554393855094,0.30793880961280456,-0.03138337022729515,5.593756744542892,5.317201305157383,30.38695704727328,1.0426498375028341,0.9431285113244149,0.09952132617841924,0.953699218218895,26.05426842290296,24.71339204279197,0.17495100000000452,267.91039117602685,274.5267330758971,-6.6163418998702355,4.218515,4.191865,72.0,4.0,68.0,55.4939548507592,54.80659725694735,22.106868807703616,60.99056049883296,65.71438335098934,72.50335411698349,-34.28561664901066,0.5795273529411693,-0.44243884711867576,-0.4434205043445605,-28.057599812351874
2009-04-28,5.58079,5.58079,5.361330000000001,5.43657,3.6101739999999998,859250,1045471.1522828697,-859250,-569730.1,0.33903316472291695,109971.11593000033,-1.8853129947431747e-09,-37326.58249583696,497.38131962777146,0.2790065963198521,6.153840615022233,4.84157338497776,5.497706999999997,0.0,0.0,5.640570666666665,5.942185666666666,5.3389556666666635,0.0,0.0,5.89432,4.5775,0.0,0.0,0.24353073775803313,0.2950571952418503,-0.05152645748381718,5.569574168459369,5.326043430701336,28.375345471465725,0.990623395910475,0.9671881151605459,0.023435280749929066,0.9108169032088834,26.040089755870063,-1.1348854226682004,0.16460300000000316,253.66935657406069,274.6390937134615,-20.96973713940079,4.2357575,4.191865,68.0,24.0,44.0,43.95188462190165,49.963703291255804,21.504610588608426,59.07233216580543,42.14309309822409,58.80956991574505,-57.8569069017759,0.5688316470588166,-3.6666961991671965,-3.7356093109565336,-30.69550906562202
2009-04-29,5.4867300000000006,5.5996,5.4867300000000006,5.5996,3.718434,731441,461364.1522828696,731441,-649655.2,0.41514966684280075,25642.297300000417,-1.6205839716815607e-09,-9571.88478547848,512.2966203668249,0.27072255372557696,6.042198922729048,5.055425077270945,5.548811999999996,0.0,0.0,5.626357333333332,5.917312333333332,5.33540233333333,0.0,0.0,5.89432,4.92866,0.0,0.0,0.227886646878793,0.2816230855692389,-0.053736438690445865,5.574193527157927,5.346306880279134,26.586933183762827,1.0032151698493077,0.966184219987468,0.037030949861839746,0.8657314303902328,25.88309454010019,12.999491201994415,0.1448480000000032,242.19803921672982,271.74487348817615,-29.54683427144633,4.30003,4.191865,64.0,20.0,44.0,52.86403345229199,47.369315206996596,21.25784299194606,65.07512136755868,60.71375684880789,56.190411099340544,-39.28624315119211,0.5258963529411718,2.9987657659149125,2.9546819314554273,-28.6172297172403
2009-04-30,5.637230000000001,5.73756,5.5368900000000005,5.6435,3.747586,1109454,800826.796083122,1109454,-722663.5,0.38116753253879027,51774.71372000018,-1.2744715816810685e-09,30632.150480735425,512.2966203668249,0.26571879988803576,6.001782255790173,5.160428744209819,5.581105499999996,0.0,0.0,5.605873666666666,5.901845666666665,5.309901666666664,0.0,0.0,5.89432,4.92866,0.0,0.0,0.21653487599756094,0.2686054436549033,-0.05207056765734236,5.584856061441323,5.3683211854437625,25.49592519830957,0.9935229650885236,0.9368940682230473,0.05662889686547623,0.8211645768749923,25.74538689174044,27.752029742862575,0.15017450000000387,227.6797182514334,265.7369108514829,-38.05719260004949,4.372145000000001,4.22322,60.0,16.0,44.0,55.08312806354175,47.64479911872656,21.116149233142135,62.71123156054703,65.71438335098934,56.190411099340544,-34.28561664901066,0.4685769411764662,0.7839845703264681,0.7809273795011062,-28.057599812351874
2009-05-04,5.73756,5.7563699999999995,5.6435,5.7563699999999995,3.822539,1314708,1384093.796083122,1314708,-416333.0,0.4144936812666305,91438.76758999992,-2.4140684415612197e-09,34992.10817486957,512.2966203668249,0.2548010284674617,5.916780421946346,5.328201578053648,5.622490999999997,0.0,0.0,5.597094666666665,5.883660666666665,5.310528666666665,0.0,0.0,5.89432,5.38014,0.0,0.0,0.2141772791418779,0.2577198107522982,-0.04354253161042032,5.611242821219581,5.397065542077703,24.55867092094823,0.9835759494499563,0.955666585489121,0.02790936396083532,0.7815987166320605,25.5247465120062,54.091694555132314,0.271829000000003,216.37441713289522,258.5687924448244,-42.19437531192918,4.428579999999999,4.279655,56.00000000000001,12.0,44.00000000000001,60.58762817413051,48.64103346392983,21.189469835826515,58.33394353900293,78.57134720750885,68.33316246910213,-21.42865279249115,0.4067204117647014,1.9999999999999796,1.9802627296179542,-26.61875180859893
2009-05-05,5.65604,5.84415,5.65604,5.83162,3.8725089999999995,982880,2166648.800595397,982880,-174491.3,0.3878263654073325,-23811.10087999995,-1.7007159699376444e-09,39142.83373014579,518.9936048696633,0.25003738357692873,5.930201707858638,5.3599282921413565,5.645064999999997,0.0,0.0,5.621549999999999,5.881778999999999,5.361320999999998,0.0,0.0,5.89432,5.4177599999999995,0.0,0.0,0.21589224138720642,0.24935429687927985,-0.03346205549207343,5.645147002570415,5.429254761183208,24.043505796853026,0.9950226914491842,0.9386405230141015,0.0563821684350827,0.7483122018099145,25.390458167670605,75.50630128917906,0.13011500000000353,211.32057285310674,251.06981892475363,-39.749246071646894,4.475605,4.32668,52.0,8.0,44.0,63.98303188013366,46.42833523093873,21.38779183474873,60.97547236940145,87.14303614348039,77.14292223399296,-12.856963856519615,0.4082686470588186,1.3072474493474262,1.298776712343197,-25.659477313317524
2009-05-06,5.89432,5.925680000000001,5.76891,5.925680000000001,3.934968,2200094,3052034.800595397,2200094,235083.3,0.42749293021928925,149904.70366000105,-1.6234860779725853e-09,48334.66932656715,518.9936048696633,0.24337542760714817,5.96078461405859,5.380137385941404,5.670460999999997,0.0,0.0,5.674014333333333,5.900382333333331,5.4476463333333305,0.0,0.0,5.925680000000001,5.4177599999999995,1.0,0.0,0.2222789241561669,0.2439392223346573,-0.02166029817849041,5.68830592525189,5.466027001095723,23.88221573632836,1.0134867660267954,0.9257999279271523,0.08768683809964317,0.7226054121372392,25.33345446190692,110.10635399802732,-0.22135099999999674,205.31433077475842,242.45408522734363,-37.13975445258521,4.475605,4.32668,100.0,4.0,96.0,67.96363155851385,48.404789801480426,21.730872299181282,70.68688737317815,97.857362539726,87.85724863023852,-2.14263746027399,0.4349187352941133,1.6129308836995593,1.6000613535193553,-24.460416063800338
2009-05-07,5.8755,6.00092,5.85043,5.95702,3.9557809999999995,1857623,2973928.7124061408,1857623,282810.7,0.4133774701729448,109692.77219999996,-1.9211330842344604e-09,45310.67475898117,521.7384813355903,0.23674075420663757,6.000074849665672,5.384741150334322,5.692407999999997,0.0,0.0,5.703277,5.897664999999998,5.508888999999998,0.0,0.0,5.95702,5.4177599999999995,1.0,0.0,0.22724969926965866,0.24060131772165763,-0.013351618451998976,5.729646552136215,5.502396852866556,24.015535802804553,0.9949216251878752,0.9340108097606252,0.060910815427249965,0.7026299488679826,25.235304389461362,121.86067524495964,-0.27464799999999734,190.40059023370088,232.39742001789176,-41.99682978419088,4.475605,4.32668,100.0,8.0,92.0,69.2693658186847,48.530094037561646,22.093432432702723,68.24598951769535,95.30139566743729,93.43393145021467,-4.698604332562703,0.45968852941175875,0.5288844487046029,0.5274907667226936,-24.060898951745624
2009-05-08,5.787719999999999,5.97584,5.787719999999999,5.93821,3.94329,724364,1208406.9058996562,-724364,396379.5,0.4091081688009379,-18490.896899998585,-2.7619812558432547e-09,7537.413576746945,520.0910299532007,0.23326784319187777,6.030757948510638,5.392308051489355,5.711532999999997,0.0,0.0,5.718745,5.904354999999998,5.533134999999997,0.0,0.0,5.95702,5.4177599999999995,0.0,0.0,0.22705392821305725,0.23789183981993758,-0.01083791160688033,5.761733236422951,5.534679308209894,23.748585881355176,0.9846871525046776,0.9489815844430582,0.0357055680616194,0.6850708233017364,25.032402610162755,94.553980251146,0.08872700000000311,177.66632719438812,221.39263815634433,-43.726310961956216,4.5038225,4.35176,96.0,4.0,92.0,67.36784159200295,51.172134510317896,22.36768523154882,76.08686022020062,93.28816679510231,95.48230833408864,-6.711833204897687,0.46184702941175804,-0.31576190779953883,-0.31626148764405393,-24.300685705981408
2009-05-11,5.88178,5.93821,5.7438199999999995,5.762630000000001,3.826696,754103,-173590.4039137505,-754103,454293.5,0.3542064276857809,214513.25279999935,2.0517647226044575e-09,-24584.456951561227,520.0910299532007,0.23049085439245795,6.035813900339685,5.399165099660308,5.717489499999997,0.0,0.0,5.724805999999999,5.900381999999998,5.549229999999997,0.0,0.0,5.95702,5.4177599999999995,0.0,0.0,0.2103066554113413,0.23237480293821836,-0.022068147526877052,5.761871200050189,5.551564544638848,23.227883417114136,1.0786032693782224,0.9195629167261901,0.1590403526520323,0.6618684603491664,24.882465714808347,51.52669918666824,0.045140500000004025,164.37724059087464,209.8889547579941,-45.511714167119464,4.527334999999999,4.35176,92.0,4.0,88.0,51.99493886368753,52.91526281459495,22.12746211171454,68.51636877093719,74.49589005908047,87.69515084054012,-25.504109940919527,0.44736802941175835,-2.9567832730738597,-3.0013773437905344,-26.53895036885856
2009-05-12,5.78145,5.78145,5.66231,5.7062,3.7892230000000002,1410045,-979314.277783295,-1410045,444843.8,0.3314175741861376,-159084.84880999988,6.190212448081902e-09,-36104.92140394269,520.0910299532007,0.22253722193585387,6.03701028808786,5.402357711912131,5.7196839999999955,0.0,0.0,5.7398549999999995,5.904143999999997,5.575565999999997,0.0,0.0,5.95702,5.4177599999999995,0.0,0.0,0.1902873772286835,0.2239573177963114,-0.0336699405676279,5.753306400042467,5.5630190228137835,22.24771653599912,1.1539998100708295,0.8829577866047538,0.27104202346607575,0.6325451912999375,24.552925767507386,7.118297081022577,-0.05110399999999515,154.11326063786817,198.82716632063935,-44.713905682771184,4.527334999999999,4.35176,88.0,4.0,84.0,47.93827898416113,53.98990853177949,21.754538065867013,67.99309073164547,56.074223116476674,74.61942665688657,-43.92577688352332,0.4039170882352874,-0.9792403815618966,-0.9840664720493386,-27.25831063156593
2009-05-13,5.7062,5.78145,5.46165,5.48046,3.639318,1073375,-1318259.1147099868,-1073375,423431.3,0.2799352965165927,-90088.98024000022,-2.049015958585782e-09,-56270.958193534345,499.51598016496416,0.2294845632261501,6.043871658646575,5.374176341353417,5.709023999999996,0.0,0.0,5.751350666666665,5.925673666666664,5.577027666666663,0.0,0.0,5.95702,5.4177599999999995,0.0,0.0,0.15442649116279128,0.2100511524696074,-0.05562466130681612,5.711330030805165,5.556903539642374,21.04853115344125,1.002152737593342,0.9589636549006636,0.04318908269267829,0.5909393214809499,24.42505414113876,-52.52120760025641,-0.06552399999999547,144.41503157308534,187.96238769356776,-43.54735612048242,4.7781625,4.549285,84.0,40.0,44.0,35.24548151471704,47.21232136850711,20.79320399109379,53.566460689836944,18.625994777904506,49.73203598448731,-81.37400522209549,0.3302741176470514,-3.9560478076478223,-4.036426395787274,-30.136006639071855
2009-05-14,5.39267,5.63095,5.329969999999999,5.49301,3.647653,1082758,-856811.6479029653,1082758,458563.0,0.26682415443990654,69774.31552999999,-6.677350313765216e-09,-39983.76239881572,499.51598016496416,0.234591380138568,6.0453125353927,5.348908464607291,5.6971104999999955,0.0,0.0,5.743617333333332,5.936751333333331,5.5504833333333305,0.0,0.0,5.95702,5.4177599999999995,0.0,0.0,0.12557164890418093,0.1931552517565221,-0.06758360285234116,5.677742333758217,5.552170684854036,20.52974173522099,0.8650917236951733,1.0364026280921739,0.17131090439700059,0.5424422982059952,24.414380946292564,-82.86128847350112,-0.26054049999999584,130.1167381609607,177.12205657240415,-47.005318411443454,4.82362,4.6025849999999995,80.0,36.0,44.0,36.3269495319566,55.75184413111525,19.9532460187403,50.5722061252884,24.299873313957885,33.00003040277978,-75.70012668604211,0.22140538235293494,0.22899537630052258,0.22873358147788014,-29.97602132457642
2009-05-15,5.45538,5.6936599999999995,5.45538,5.61214,3.7267620000000004,1226083,477447.39344795217,1226083,470225.9,0.21781508797362426,20108.589440000036,-6.312346330486798e-09,29070.21796524031,499.51598016496416,0.23485485298581313,6.020253317288285,5.345749682711707,5.683001499999996,0.0,0.0,5.738391666666666,5.935286666666664,5.541496666666663,0.0,0.0,5.95702,5.4177599999999995,0.0,0.0,0.11103681067984272,0.17673156354118624,-0.06569475286134352,5.667649667026183,5.55661285634634,19.696764189864513,0.8886420535462456,1.0393048528679518,0.15066279932170623,0.4948555594372583,24.40146091791746,-35.88480281309342,-0.08340149999999635,118.60876793779002,166.25920666183688,-47.650438724046865,4.8706499999999995,4.649615,76.0,32.0,44.0,46.173134979008076,63.4466588127409,19.41689124990776,50.51653974672007,42.05529473135115,28.327054274404606,-57.94470526864885,0.13920529411764093,2.1687562920875925,2.1455733614533568,-28.457371881083105
